Sample
TaxVAMB_S10AC12	0.03317535545023697
TaxVAMB_S10AC49	0.3033175355450237
TaxVAMB_S10AC68	0.3744075829383886
TaxVAMB_S10AC81	0.6018957345971564
TaxVAMB_S10AC92	0.12796208530805686
TaxVAMB_S10BC365	0.009478672985781991
TaxVAMB_S10BC502	0.023696682464454975
TaxVAMB_S10C1229	0.5308056872037915
TaxVAMB_S10C14	0.02843601895734597
TaxVAMB_S10C178	0.08530805687203792
TaxVAMB_S10C28	0.009478672985781991
TaxVAMB_S10GC1598	0.052132701421800945
TaxVAMB_S10GC16	0.037914691943127965
TaxVAMB_S10GC21	0.061611374407582936
TaxVAMB_S10GC3	0.02843601895734597
TaxVAMB_S10GC33	0.04739336492890995
TaxVAMB_S10GC3945	0.4075829383886256
TaxVAMB_S10GC63	0.04739336492890995
TaxVAMB_S10HC199	0.09004739336492891
TaxVAMB_S10HC69	0.06635071090047394
TaxVAMB_S10HC822	0.09004739336492891
TaxVAMB_S10HC95	0.004739336492890996
TaxVAMB_S10IC120	0.009478672985781991
TaxVAMB_S11C2266	0.12322274881516587
TaxVAMB_S11EC877	0.09004739336492891
TaxVAMB_S11FC53	0.014218009478672985
TaxVAMB_S11FC55565	0.023696682464454975
TaxVAMB_S11FC56366	0.023696682464454975
TaxVAMB_S11GC112	0.023696682464454975
TaxVAMB_S11GC65	0.009478672985781991
TaxVAMB_S11HC18	0.014218009478672985
TaxVAMB_S11HC842	0.07582938388625593
TaxVAMB_S11IC86	0.052132701421800945
TaxVAMB_S12BC428	0.004739336492890996
TaxVAMB_S12BC8	0.06635071090047394
TaxVAMB_S12DC46	0.02843601895734597
TaxVAMB_S12EC28	0.02843601895734597
TaxVAMB_S12HC50495	0.009478672985781991
TaxVAMB_S12IC876	0.02843601895734597
TaxVAMB_S13DC13292	0.004739336492890996
TaxVAMB_S13FC19	0.009478672985781991
TaxVAMB_S13HC107	0.0
TaxVAMB_S13HC23	0.009478672985781991
TaxVAMB_S13IC173	0.014218009478672985
TaxVAMB_S13IC320	0.0
TaxVAMB_S13IC826	0.004739336492890996
TaxVAMB_S14C13509	0.0
TaxVAMB_S14C164	0.004739336492890996
TaxVAMB_S14C57	0.004739336492890996
TaxVAMB_S14C97	0.004739336492890996
TaxVAMB_S14EC41	0.004739336492890996
TaxVAMB_S14EC843	0.0
TaxVAMB_S14GC109	0.11374407582938388
TaxVAMB_S14GC141	0.0
TaxVAMB_S14GC190	0.009478672985781991
TaxVAMB_S14GC297	0.004739336492890996
TaxVAMB_S14HC35	0.02843601895734597
TaxVAMB_S14HC6	0.023696682464454975
TaxVAMB_S14IC10	0.0
TaxVAMB_S14IC1020	0.009478672985781991
TaxVAMB_S14IC1025	0.037914691943127965
TaxVAMB_S15C11	0.004739336492890996
TaxVAMB_S15FC13787	0.009478672985781991
TaxVAMB_S15FC7054	0.0
TaxVAMB_S15GC1105	0.0
TaxVAMB_S15GC3117	0.0
TaxVAMB_S15GC857	0.0
TaxVAMB_S15IC127	0.004739336492890996
TaxVAMB_S15IC168	0.0
TaxVAMB_S15IC254	0.0
TaxVAMB_S15IC94	0.009478672985781991
TaxVAMB_S16BC48	0.004739336492890996
TaxVAMB_S16BC61	0.009478672985781991
TaxVAMB_S16C854	0.014218009478672985
TaxVAMB_S16GC415	0.0
TaxVAMB_S16HC9	0.023696682464454975
TaxVAMB_S17AC428	0.004739336492890996
TaxVAMB_S17AC55409	0.04739336492890995
TaxVAMB_S17GC161	0.014218009478672985
TaxVAMB_S17GC4	0.004739336492890996
TaxVAMB_S17GC90	0.0
TaxVAMB_S17GC997	0.0
TaxVAMB_S18HC32067	0.0
TaxVAMB_S18IC55545	0.004739336492890996
TaxVAMB_S19FC848	0.009478672985781991
TaxVAMB_S19IC2146	0.0
TaxVAMB_S19IC56021	0.009478672985781991
TaxVAMB_S19IC652	0.0
TaxVAMB_S19IC7332	0.018957345971563982
TaxVAMB_S1GC401	0.004739336492890996
TaxVAMB_S1HC14190	0.0
TaxVAMB_S20GC25	0.004739336492890996
TaxVAMB_S20IC2448	0.009478672985781991
TaxVAMB_S21DC80	0.004739336492890996
TaxVAMB_S22AC114	0.004739336492890996
TaxVAMB_S22C130	0.009478672985781991
TaxVAMB_S22GC171	0.0
TaxVAMB_S22GC38	0.004739336492890996
TaxVAMB_S22IC13509	0.0
TaxVAMB_S22IC9514	0.0
TaxVAMB_S23DC55509	0.004739336492890996
TaxVAMB_S23GC170	0.0
TaxVAMB_S23GC462	0.0
TaxVAMB_S23HC396	0.0
TaxVAMB_S24AC10104	0.004739336492890996
TaxVAMB_S2BC1142	0.004739336492890996
TaxVAMB_S2GC15557	0.0
TaxVAMB_S3IC861	0.004739336492890996
TaxVAMB_S4FC8255	0.004739336492890996
TaxVAMB_S4HC10442	0.0
TaxVAMB_S4HC115	0.0
TaxVAMB_S4HC148	0.004739336492890996
TaxVAMB_S5EC1435	0.0
TaxVAMB_S5GC55957	0.004739336492890996
TaxVAMB_S5HC56942	0.004739336492890996
TaxVAMB_S6DC39	0.009478672985781991
TaxVAMB_S6FC10631	0.0
TaxVAMB_S6FC44	0.004739336492890996
TaxVAMB_S9BC27	0.004739336492890996
TaxVAMB_S9BC37	0.004739336492890996
TaxVAMB_S9HC2	0.004739336492890996
